Epoch,Loss
0,1021.6213989257812
1,853.573974609375
2,956.613037109375
3,1083.8619384765625
4,1179.2822265625
5,1112.80517578125
6,996.4501342773438
7,1110.525634765625
8,1195.0064697265625
9,960.6936645507812
10,1077.8671875
11,1005.7326049804688
12,963.6161499023438
13,776.8873291015625
14,953.3825073242188
15,816.41748046875
16,803.4743041992188
17,963.2686767578125
18,725.698486328125
19,800.549560546875
20,724.177978515625
21,686.8573608398438
22,572.4561767578125
23,402.6451721191406
24,247.89947509765625
25,42.77902603149414
26,1312.839599609375
27,163.09214782714844
28,39.62295913696289
29,94.43035888671875
30,184.32421875
31,237.90725708007812
32,271.7621154785156
33,319.24298095703125
34,405.2399597167969
35,397.77130126953125
36,397.6935729980469
37,421.28729248046875
38,432.0155944824219
39,400.9059753417969
40,448.11944580078125
41,465.28582763671875
42,446.8240966796875
43,410.6947021484375
44,408.87518310546875
45,448.9048156738281
46,411.69696044921875
47,391.7597961425781
48,401.6854248046875
49,417.0228576660156
50,382.0356750488281
51,307.2228088378906
52,307.257080078125
53,331.139892578125
54,291.07073974609375
55,272.3070068359375
56,237.91917419433594
57,216.79678344726562
58,210.05442810058594
59,169.69802856445312
60,135.6112823486328
61,98.7364273071289
62,65.68702697753906
63,37.6525764465332
64,32.72040557861328
65,73.82987976074219
66,79.9884262084961
67,97.6110610961914
68,93.16899871826172
69,62.140968322753906
70,37.79219436645508
71,28.92110252380371
72,36.911712646484375
73,43.959373474121094
74,55.7099723815918
75,57.47163772583008
76,63.9168586730957
77,56.5618896484375
78,58.547664642333984
79,51.628395080566406
80,46.81082534790039
81,55.10760498046875
82,32.108795166015625
83,29.56536102294922
84,34.38413619995117
85,36.658077239990234
86,39.01449203491211
87,31.816503524780273
88,39.337249755859375
89,35.26348114013672
90,34.512054443359375
91,48.02629852294922
92,29.959117889404297
93,33.14887619018555
94,28.147293090820312
95,33.43901824951172
96,34.382789611816406
97,66.08171081542969
98,46.25043869018555
99,38.239036560058594
100,32.503326416015625
101,31.071958541870117
102,34.00471878051758
103,31.777860641479492
104,30.09237289428711
105,28.05909538269043
106,37.539588928222656
107,45.560543060302734
108,28.70517349243164
109,33.46730041503906
110,43.61214065551758
111,52.677825927734375
112,50.23877716064453
113,31.220308303833008
114,32.96733856201172
115,33.085731506347656
116,48.08210372924805
117,32.46743392944336
118,51.37444305419922
119,27.724132537841797
120,33.017738342285156
121,33.02669143676758
122,31.025360107421875
123,29.10071563720703
124,30.101787567138672
125,32.15033721923828
126,29.4003849029541
127,33.705623626708984
128,30.396488189697266
129,31.876741409301758
130,29.416112899780273
131,31.2772159576416
132,24.49147605895996
133,29.65050506591797
134,28.427396774291992
135,29.44877815246582
136,28.588022232055664
137,29.384078979492188
138,52.19339370727539
139,30.830041885375977
140,27.457368850708008
141,28.27989387512207
142,29.400846481323242
143,26.39554786682129
144,29.890085220336914
145,55.74845886230469
146,30.22825050354004
147,32.60655212402344
148,30.335933685302734
149,32.85386276245117
150,32.004581451416016
151,45.26618576049805
152,48.743648529052734
153,32.474037170410156
154,30.006319046020508
155,32.32658004760742
156,30.169174194335938
157,74.44143676757812
158,31.473596572875977
159,30.25332260131836
160,34.65734100341797
161,31.943172454833984
162,33.76825714111328
163,42.70826721191406
164,42.87541961669922
165,27.588787078857422
166,28.69609832763672
167,50.26261901855469
168,29.857316970825195
169,67.92054748535156
170,27.47011947631836
171,29.76059913635254
172,42.12504577636719
173,28.59674835205078
174,49.342628479003906
175,30.242910385131836
176,27.226791381835938
177,28.57978630065918
178,33.62472152709961
179,27.782737731933594
180,31.025564193725586
181,29.408672332763672
182,34.8459587097168
183,29.26934242248535
184,29.182323455810547
185,31.161582946777344
186,28.116758346557617
187,80.5233154296875
188,79.34126281738281
189,28.73415756225586
190,35.300514221191406
191,45.38187789916992
192,33.82589340209961
193,27.475479125976562
194,29.02679443359375
195,29.566972732543945
196,51.977046966552734
197,30.04239273071289
198,31.531940460205078
199,31.01796531677246
200,50.4325065612793
201,33.21736145019531
202,28.600439071655273
203,40.88020324707031
204,30.324682235717773
205,48.816383361816406
206,29.194509506225586
207,31.237098693847656
208,47.58812713623047
209,28.47350311279297
210,28.453125
211,26.082427978515625
212,30.981565475463867
213,31.55267333984375
214,31.053491592407227
215,32.561851501464844
216,30.473047256469727
217,28.407506942749023
218,30.58353042602539
219,29.29193878173828
220,30.03992462158203
221,29.811010360717773
222,30.826519012451172
223,27.964855194091797
224,28.445249557495117
225,32.495582580566406
226,53.21235275268555
227,28.91676139831543
228,30.504438400268555
229,26.811384201049805
230,26.166053771972656
231,44.689483642578125
232,45.810447692871094
233,27.0439453125
234,99.16691589355469
235,37.120697021484375
236,37.174842834472656
237,32.16593933105469
238,31.162025451660156
239,63.79706573486328
240,44.76405715942383
241,33.07691955566406
242,67.62834930419922
243,27.525230407714844
244,27.879985809326172
245,30.498584747314453
246,31.01946258544922
247,25.92795181274414
248,49.53120040893555
249,29.325912475585938
250,47.469913482666016
251,28.44712257385254
252,43.02573776245117
253,29.583484649658203
254,41.6074333190918
255,32.958858489990234
256,29.480358123779297
257,31.858169555664062
258,30.18523406982422
259,28.121814727783203
260,50.49555206298828
261,28.736635208129883
262,24.290740966796875
263,27.890472412109375
264,28.47280502319336
265,32.95599365234375
266,27.559967041015625
267,27.104698181152344
268,47.3583984375
269,27.11107063293457
270,27.21843719482422
271,47.388362884521484
272,30.808542251586914
273,31.219802856445312
274,29.17876434326172
275,28.989131927490234
276,47.504852294921875
277,30.957233428955078
278,26.222557067871094
279,29.95761489868164
280,47.379486083984375
281,29.122371673583984
282,26.869985580444336
283,31.30499267578125
284,29.843603134155273
285,62.12736129760742
286,28.19507598876953
287,27.99333381652832
288,48.522953033447266
289,28.181106567382812
290,30.21697998046875
291,29.985301971435547
292,28.662874221801758
293,41.9896354675293
294,29.15765380859375
295,80.19216918945312
296,29.596948623657227
297,30.91703987121582
298,26.12487030029297
299,25.763275146484375
300,43.43995666503906
301,27.715003967285156
302,42.84305191040039
303,48.84859848022461
304,29.707592010498047
305,23.23508071899414
306,39.980064392089844
307,26.728727340698242
308,32.50267028808594
309,29.727401733398438
310,27.371906280517578
311,27.693340301513672
312,25.852006912231445
313,81.81434631347656
314,43.664634704589844
315,28.972593307495117
316,41.620243072509766
317,30.367897033691406
318,28.708166122436523
319,74.71797180175781
320,45.112030029296875
321,33.384010314941406
322,24.737064361572266
323,27.54653549194336
324,26.523956298828125
325,49.41505432128906
326,29.057119369506836
327,27.148841857910156
328,46.251922607421875
329,27.617660522460938
330,27.51750373840332
331,26.602771759033203
332,38.370887756347656
333,26.90956687927246
334,27.410884857177734
335,37.356178283691406
336,45.486961364746094
337,25.957971572875977
338,28.388431549072266
339,24.844146728515625
340,27.9019718170166
341,25.85936164855957
342,38.817138671875
343,28.715229034423828
344,29.105178833007812
345,25.2012882232666
346,26.627769470214844
347,26.21767234802246
348,26.19707489013672
349,23.749004364013672
350,69.29716491699219
351,41.27790832519531
352,26.842205047607422
353,27.8085994720459
354,31.046415328979492
355,74.58424377441406
356,29.619529724121094
357,27.33458709716797
358,27.980411529541016
359,25.04386329650879
360,36.00615310668945
361,26.444839477539062
362,29.404335021972656
363,24.192623138427734
364,26.957460403442383
365,24.88187599182129
366,44.092002868652344
367,49.3924446105957
368,26.44593048095703
369,25.327545166015625
370,30.35942840576172
371,40.831642150878906
372,29.432621002197266
373,24.886157989501953
374,26.525497436523438
375,42.90506362915039
376,28.59666633605957
377,23.195743560791016
378,23.969192504882812
379,20.736051559448242
380,23.630855560302734
381,25.078392028808594
382,26.464040756225586
383,25.406993865966797
384,25.10694122314453
385,23.26560401916504
386,25.746171951293945
387,26.628585815429688
388,26.962684631347656
389,25.838516235351562
390,23.655506134033203
391,28.06216812133789
392,50.251976013183594
393,25.693267822265625
394,24.320213317871094
395,35.452449798583984
396,27.285829544067383
397,25.619295120239258
398,38.186073303222656
399,27.582311630249023
400,25.771041870117188
401,25.805896759033203
402,27.332632064819336
403,23.630062103271484
404,26.639427185058594
405,21.846755981445312
406,25.256771087646484
407,24.592342376708984
408,26.38442611694336
409,23.092689514160156
410,28.272449493408203
411,24.60382080078125
412,23.74462127685547
413,23.194108963012695
414,23.770099639892578
415,25.70791244506836
416,24.845355987548828
417,24.384613037109375
418,29.307849884033203
419,27.27976417541504
420,24.674787521362305
421,49.831275939941406
422,25.298023223876953
423,23.105045318603516
424,29.385000228881836
425,43.081417083740234
426,27.36680030822754
427,25.987367630004883
428,53.7525520324707
429,24.78759765625
430,24.165050506591797
431,24.534841537475586
432,25.627605438232422
433,24.287553787231445
434,20.907846450805664
435,24.878387451171875
436,27.392515182495117
437,23.727069854736328
438,69.71014404296875
439,22.167787551879883
440,25.866565704345703
441,26.531536102294922
442,24.161209106445312
443,22.68258285522461
444,22.697628021240234
445,26.763267517089844
446,76.74004364013672
447,22.914474487304688
448,24.53324317932129
449,36.68132019042969
450,25.456533432006836
451,21.446237564086914
452,25.536205291748047
453,22.78679656982422
454,23.18781280517578
455,23.01320457458496
456,22.671619415283203
457,23.208179473876953
458,23.316085815429688
459,20.862764358520508
460,23.635089874267578
461,38.927268981933594
462,22.840801239013672
463,41.2461051940918
464,23.844497680664062
465,25.094144821166992
466,39.16408157348633
467,25.408418655395508
468,22.1035099029541
469,23.487546920776367
470,37.24171447753906
471,25.62555694580078
472,24.114900588989258
473,19.87598419189453
474,21.606801986694336
475,70.85924530029297
476,25.760982513427734
477,21.82961654663086
478,25.11105728149414
479,25.01073455810547
480,23.962486267089844
481,21.9267520904541
482,39.326759338378906
483,44.560245513916016
484,18.795045852661133
485,22.982925415039062
486,23.043140411376953
487,41.80556106567383
488,25.019384384155273
489,37.49765396118164
490,23.343549728393555
491,22.558563232421875
492,21.787160873413086
493,25.205989837646484
494,23.671710968017578
495,43.31345748901367
496,23.49138832092285
497,73.94127655029297
498,22.412822723388672
499,35.48603057861328
500,26.825603485107422
501,27.43279266357422
502,25.577377319335938
503,21.973939895629883
504,34.26243591308594
505,22.338394165039062
506,42.69070053100586
507,20.353065490722656
508,22.50393295288086
509,25.24395179748535
510,23.4079647064209
511,22.392885208129883
512,21.12652015686035
513,23.845428466796875
514,101.66810607910156
515,66.8867416381836
516,26.34342384338379
517,38.71234130859375
518,30.499980926513672
519,38.939537048339844
520,39.88930130004883
521,25.306650161743164
522,52.654598236083984
523,25.023061752319336
524,20.169612884521484
525,39.057682037353516
526,22.481040954589844
527,35.93666076660156
528,21.656505584716797
529,24.66914176940918
530,22.41281509399414
531,25.516366958618164
532,34.39012145996094
533,22.056461334228516
534,33.58026885986328
535,34.32950973510742
536,60.21100616455078
537,39.364280700683594
538,25.519662857055664
539,22.947839736938477
540,28.224445343017578
541,22.810144424438477
542,23.55950355529785
543,21.11111068725586
544,21.879396438598633
545,20.446880340576172
546,20.55893325805664
547,20.321006774902344
548,23.23259735107422
549,19.140594482421875
550,30.920654296875
551,19.059391021728516
552,20.83258628845215
553,60.360496520996094
554,21.76474380493164
555,32.599029541015625
556,22.905651092529297
557,81.69677734375
558,23.36467933654785
559,22.428895950317383
560,35.69358825683594
561,21.611759185791016
562,37.6658935546875
563,20.834070205688477
564,21.691497802734375
565,39.03101348876953
566,22.001548767089844
567,21.384750366210938
568,21.14883041381836
569,19.500167846679688
570,18.21525001525879
571,17.201438903808594
572,21.66703987121582
573,22.543107986450195
574,33.118202209472656
575,35.671756744384766
576,19.801782608032227
577,19.733972549438477
578,22.053577423095703
579,22.47622299194336
580,34.950626373291016
581,20.59814453125
582,20.87328338623047
583,22.395109176635742
584,19.495630264282227
585,19.78934097290039
586,19.826370239257812
587,37.91096115112305
588,21.18096160888672
589,18.914596557617188
590,17.923154830932617
591,34.5149040222168
592,20.150808334350586
593,22.085081100463867
594,21.623842239379883
595,15.910085678100586
596,22.722835540771484
597,16.461647033691406
598,33.8376579284668
599,21.592693328857422
600,37.759857177734375
601,38.88235092163086
602,36.84431838989258
603,22.700105667114258
604,25.646671295166016
605,22.291841506958008
606,20.312088012695312
607,35.000152587890625
608,21.593482971191406
609,60.64512634277344
610,35.69993209838867
611,19.549396514892578
612,20.815065383911133
613,20.72062110900879
614,20.474441528320312
615,20.895864486694336
616,21.145551681518555
617,39.270057678222656
618,19.038785934448242
619,18.86748695373535
620,20.346885681152344
621,30.382253646850586
622,20.304243087768555
623,22.147872924804688
624,18.888748168945312
625,31.982044219970703
626,18.745555877685547
627,22.027793884277344
628,21.885753631591797
629,20.898792266845703
630,34.426849365234375
631,21.571029663085938
632,20.00723648071289
633,17.065311431884766
634,16.946592330932617
635,16.952516555786133
636,17.986473083496094
637,18.768993377685547
638,16.183921813964844
639,22.072097778320312
640,19.1853084564209
641,18.42512321472168
642,19.161252975463867
643,31.560924530029297
644,53.54827880859375
645,22.447647094726562
646,25.746658325195312
647,21.768163681030273
648,32.95184326171875
649,18.078060150146484
650,16.90296173095703
651,19.28146743774414
652,19.80562973022461
653,16.913818359375
654,16.830110549926758
