Epoch,Loss
0,2225.15869140625
1,2101.364013671875
2,1965.417236328125
3,2147.158935546875
4,2252.9658203125
5,2172.6943359375
6,2213.229736328125
7,2100.982666015625
8,2092.962646484375
9,2083.44482421875
10,2193.742919921875
11,2096.42919921875
12,2046.5628662109375
13,2071.03564453125
14,2286.291259765625
15,1832.101318359375
16,2019.4605712890625
17,2030.970947265625
18,2240.897216796875
19,2018.9150390625
20,2147.73046875
21,1900.0394287109375
22,1842.4395751953125
23,1915.5064697265625
24,1773.6435546875
25,1848.5909423828125
26,1859.8570556640625
27,1939.8145751953125
28,1751.74462890625
29,1589.05712890625
30,1519.3834228515625
31,1356.3026123046875
32,1252.1767578125
33,932.0585327148438
34,394.0404968261719
35,144.68072509765625
36,72.25511169433594
37,29.532440185546875
38,87.5418701171875
39,111.33331298828125
40,31.757875442504883
41,8.511258125305176
42,86.9632339477539
43,7.012950897216797
44,32.496707916259766
45,57.88289260864258
46,26.774444580078125
47,5.013510704040527
48,35.691688537597656
49,19.799386978149414
50,5.537219524383545
51,21.703649520874023
52,14.322977066040039
53,5.934807300567627
54,9.689729690551758
55,15.557938575744629
56,3.6916003227233887
57,9.592930793762207
58,15.742629051208496
59,7.057161808013916
60,4.236164093017578
61,7.02425479888916
62,12.169235229492188
63,6.731407642364502
64,8.805797576904297
65,5.603712558746338
66,5.361929416656494
67,8.807555198669434
68,5.209680557250977
69,6.991393089294434
70,5.605729579925537
71,6.081660270690918
72,5.355209827423096
73,7.725377082824707
74,4.633098602294922
75,5.870648384094238
76,7.2095160484313965
77,3.5699462890625
78,5.31799840927124
79,40.17700958251953
80,13.706825256347656
81,25.832496643066406
82,11.925379753112793
83,13.084831237792969
84,13.104850769042969
85,4.308135032653809
86,6.5272674560546875
87,10.364086151123047
88,7.459453582763672
89,6.039508819580078
90,9.80748176574707
91,5.06132698059082
92,5.6046142578125
93,7.4661149978637695
94,8.558954238891602
95,4.2244439125061035
96,9.278234481811523
97,5.037632942199707
98,8.478317260742188
99,6.524374961853027
100,4.963311672210693
101,5.679521083831787
102,6.1392412185668945
103,3.9416823387145996
104,4.98006534576416
105,5.963037014007568
106,4.486241817474365
107,5.379983425140381
108,4.488424777984619
109,5.95756721496582
110,12.842473983764648
111,10.222445487976074
112,6.135998249053955
113,6.264590740203857
114,7.359406471252441
115,4.717738628387451
116,7.8734612464904785
117,8.699260711669922
118,5.076292037963867
119,4.580173492431641
120,10.062044143676758
121,6.712527275085449
122,5.188093185424805
123,37.63808822631836
124,12.201980590820312
125,13.90540599822998
126,4.187400817871094
127,14.412626266479492
128,6.381227970123291
129,9.296743392944336
130,15.64898681640625
131,23.662601470947266
132,5.204397678375244
133,11.61977767944336
134,4.3564934730529785
135,4.814887046813965
136,5.254467010498047
137,5.153568267822266
138,6.952252388000488
139,4.287400245666504
140,4.165019989013672
141,6.148224830627441
142,4.912257194519043
143,6.261453151702881
144,4.061720371246338
145,7.320128440856934
146,6.2198638916015625
147,11.868958473205566
148,9.625533103942871
149,8.81129264831543
150,6.413633346557617
151,4.184793472290039
152,6.127530574798584
153,5.213294982910156
154,5.4628143310546875
155,6.156443119049072
156,14.034501075744629
157,4.159400939941406
158,6.680385589599609
159,9.585737228393555
160,9.397125244140625
161,4.709665775299072
162,4.819533348083496
163,11.156383514404297
164,7.383884429931641
165,6.8843159675598145
166,4.7445478439331055
167,8.386687278747559
168,4.514242649078369
169,14.201492309570312
170,20.196645736694336
171,3.3231732845306396
172,12.979655265808105
173,5.6587114334106445
174,8.005547523498535
175,6.334839820861816
176,4.46990966796875
177,16.76048469543457
178,4.98228645324707
179,10.540769577026367
180,16.198040008544922
181,4.139651298522949
182,9.294500350952148
183,14.912792205810547
184,17.065052032470703
185,5.824167251586914
186,20.36534309387207
187,4.453231334686279
188,10.615856170654297
189,9.377097129821777
190,4.931087017059326
191,31.44448471069336
192,8.932798385620117
193,13.086671829223633
194,4.319702625274658
195,10.365489959716797
196,6.86072301864624
197,6.675940990447998
198,8.378019332885742
199,7.849413871765137
200,3.7354421615600586
201,4.195981979370117
202,8.865859985351562
203,7.450290203094482
204,3.3594961166381836
205,6.086915969848633
206,5.469243049621582
207,3.8816077709198
208,5.77271842956543
209,4.200165271759033
210,5.936338424682617
211,10.179340362548828
212,11.802460670471191
213,6.3553056716918945
214,12.070399284362793
215,5.095461845397949
216,7.510361194610596
217,9.786195755004883
218,6.508760929107666
219,9.522238731384277
220,6.901697158813477
221,6.505769729614258
222,9.165218353271484
223,3.599804639816284
224,9.436264038085938
225,4.698756217956543
226,9.66909408569336
227,8.611562728881836
228,3.9968950748443604
229,35.264225006103516
230,12.83316421508789
231,12.385860443115234
232,14.469503402709961
233,4.306331157684326
234,5.373526573181152
235,4.824079513549805
236,5.734899520874023
237,9.007136344909668
238,4.55377197265625
239,12.250655174255371
240,4.701269626617432
241,4.252815246582031
242,4.099372863769531
243,3.3168320655822754
244,3.7300894260406494
245,4.4751787185668945
246,4.163628578186035
247,10.261510848999023
248,7.185232162475586
249,10.420074462890625
250,4.960533142089844
251,12.442743301391602
